gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000115107,1719.75474,0.45438545,0.086194863,3.59E-08,7.44E-07,STEAP3
ENSG00000168395,1226.285985,0.49041282,0.093583316,3.60E-08,7.46E-07,ING5
ENSG00000146094,431.982615,0.787080122,0.15424846,3.64E-08,7.53E-07,DOK3
ENSG00000171877,165.4860182,-1.082276004,0.215490771,3.77E-08,7.80E-07,FRMD5
ENSG00000198169,279.8417138,-0.7914664,0.155566399,3.82E-08,7.90E-07,ZNF251
ENSG00000166913,15538.51966,0.33105873,0.061906553,3.89E-08,8.04E-07,YWHAB
ENSG00000121774,6229.10389,0.380749599,0.071701248,3.91E-08,8.07E-07,KHDRBS1
ENSG00000174669,602.592839,0.596497135,0.115462449,3.97E-08,8.18E-07,SLC29A2
ENSG00000167930,924.8005519,-0.530610417,0.102077479,4.03E-08,8.30E-07,FAM234A
ENSG00000153982,59.00088654,-1.710416575,0.34521472,4.05E-08,8.32E-07,GDPD1
ENSG00000145040,668.0031286,-0.727941432,0.142832715,4.05E-08,8.32E-07,UCN2
ENSG00000084731,953.3771014,-0.569835355,0.110153056,4.06E-08,8.33E-07,KIF3C
ENSG00000124795,12973.49677,0.369961278,0.069539488,4.07E-08,8.34E-07,DEK
ENSG00000116667,379.1014704,-0.664314411,0.129649177,4.10E-08,8.40E-07,C1orf21
ENSG00000078018,30.51182748,-2.412119137,0.485902534,4.12E-08,8.42E-07,MAP2
ENSG00000180801,632.3304991,0.708743215,0.138810438,4.16E-08,8.49E-07,ARSJ
ENSG00000113739,734.4464652,-1.992057991,0.405375034,4.23E-08,8.63E-07,STC2
ENSG00000197766,329.232386,-0.743406083,0.146175381,4.25E-08,8.65E-07,CFD
ENSG00000185519,122.7705282,-1.144006054,0.229541105,4.42E-08,9.00E-07,FAM131C
ENSG00000166900,1326.18988,-0.543781014,0.105155475,4.44E-08,9.03E-07,STX3
ENSG00000153208,890.9091393,-0.560475394,0.108663201,4.54E-08,9.21E-07,MERTK
ENSG00000157216,406.8140171,-0.705790838,0.138781537,4.56E-08,9.24E-07,SSBP3
ENSG00000100084,1707.309867,0.422225525,0.080468603,4.63E-08,9.39E-07,HIRA
ENSG00000071655,2559.090759,0.470223873,0.090283816,4.73E-08,9.56E-07,MBD3
ENSG00000123609,802.8801424,0.552555198,0.107119037,4.73E-08,9.56E-07,NMI
ENSG00000231527,108.9700021,-1.335179981,0.270409265,4.86E-08,9.82E-07,FAM27C
ENSG00000093144,1674.41663,0.446421263,0.085572456,4.96E-08,1.00E-06,ECHDC1
ENSG00000153187,25882.76191,0.323032024,0.060967004,5.30E-08,1.07E-06,HNRNPU
ENSG00000197956,13611.21478,0.400708265,0.07653836,5.29E-08,1.07E-06,S100A6
ENSG00000105647,815.151911,0.686961106,0.135582971,5.33E-08,1.07E-06,PIK3R2
ENSG00000183840,843.8417915,0.625020163,0.122722696,5.41E-08,1.09E-06,GPR39
ENSG00000100342,275.0536926,-0.945408087,0.190187221,5.57E-08,1.12E-06,APOL1
ENSG00000113657,7710.586198,0.517059063,0.100451623,5.59E-08,1.12E-06,DPYSL3
ENSG00000177283,65.19194762,-1.506382335,0.307166038,5.59E-08,1.12E-06,FZD8
ENSG00000119335,16448.89377,0.360981489,0.068459151,5.67E-08,1.13E-06,SET
ENSG00000099992,580.0035773,-0.578997992,0.113468545,5.76E-08,1.15E-06,TBC1D10A
ENSG00000168763,745.7516541,0.540742206,0.105497367,5.83E-08,1.16E-06,CNNM3
ENSG00000065989,53.10984884,-1.725435239,0.353239925,5.84E-08,1.16E-06,PDE4A
ENSG00000115902,914.7868491,-0.635990741,0.125485213,5.86E-08,1.17E-06,SLC1A4
ENSG00000166035,151.9474006,1.192915059,0.242372332,5.95E-08,1.18E-06,LIPC
ENSG00000074370,81.0764783,-1.433309236,0.293271115,6.12E-08,1.22E-06,ATP2A3
ENSG00000151967,118.6116025,1.123517739,0.228343468,6.24E-08,1.24E-06,SCHIP1
ENSG00000262576,13.74316915,-7.608736119,2.712319415,6.27E-08,1.24E-06,PCDHGA4
ENSG00000160310,1531.854202,0.426575201,0.082255014,6.36E-08,1.26E-06,PRMT2
ENSG00000132481,988.7623412,0.60648328,0.119612624,6.38E-08,1.26E-06,TRIM47
ENSG00000134986,527.1511963,-0.767869671,0.15374286,6.38E-08,1.26E-06,NREP
ENSG00000179855,37.24543324,-2.097499048,0.431055956,6.38E-08,1.26E-06,GIPC3
ENSG00000284946,875.0451697,0.495424355,0.096468807,6.42E-08,1.27E-06,
ENSG00000144589,658.0318619,0.608646416,0.120145614,6.53E-08,1.29E-06,STK11IP
ENSG00000095319,6176.310226,0.367494031,0.070265003,6.56E-08,1.29E-06,NUP188
ENSG00000144655,983.9647726,0.521512674,0.101995764,6.57E-08,1.29E-06,CSRNP1
ENSG00000116251,12786.88967,0.325423679,0.062085805,6.59E-08,1.29E-06,RPL22
ENSG00000290573,120.1260216,-1.111589454,0.226673611,6.74E-08,1.32E-06,
ENSG00000147394,1857.825321,-0.682106482,0.135925566,6.79E-08,1.33E-06,ZNF185
ENSG00000116717,4683.179696,-0.641464865,0.127568806,6.97E-08,1.36E-06,GADD45A
ENSG00000146674,407.2587743,-2.840518697,0.592744134,6.97E-08,1.36E-06,IGFBP3
ENSG00000064687,730.0990018,-0.604853821,0.119780321,7.05E-08,1.38E-06,ABCA7
ENSG00000150782,306.5092318,-0.742222813,0.149007947,7.27E-08,1.42E-06,IL18
ENSG00000160948,2447.111369,0.440173626,0.085462405,7.28E-08,1.42E-06,VPS28
ENSG00000039319,1930.484897,0.467983406,0.091302107,7.41E-08,1.44E-06,ZFYVE16
ENSG00000111879,471.7871421,-0.622198843,0.123717056,7.53E-08,1.46E-06,FAM184A
ENSG00000071564,6848.842277,0.359601377,0.069115407,7.57E-08,1.47E-06,TCF3
ENSG00000156639,2815.249757,-0.43888166,0.08540258,7.61E-08,1.48E-06,ZFAND3
ENSG00000156256,711.66374,0.585648585,0.116007142,7.63E-08,1.48E-06,USP16
ENSG00000205413,147.2350052,-1.119929272,0.229683462,7.63E-08,1.48E-06,SAMD9
ENSG00000153233,20.42101198,-3.688595755,0.748030217,7.70E-08,1.49E-06,PTPRR
ENSG00000162980,1269.703662,0.467063358,0.091299136,7.85E-08,1.52E-06,ARL5A
ENSG00000196419,12435.09649,0.329207138,0.063061394,7.88E-08,1.52E-06,XRCC6
ENSG00000127946,1076.179963,-0.500287989,0.098346434,8.04E-08,1.55E-06,HIP1
ENSG00000116032,91.27344964,-1.32611261,0.273929619,8.08E-08,1.56E-06,GRIN3B
ENSG00000103528,104.8844428,-1.20021586,0.247214551,8.09E-08,1.56E-06,SYT17
ENSG00000204396,48.03951266,-1.945356674,0.404960195,8.22E-08,1.58E-06,VWA7
ENSG00000163121,45.48061182,-1.9878808,0.4138227,8.26E-08,1.59E-06,NEURL3
ENSG00000157514,109.9027097,-1.239759826,0.256199479,8.42E-08,1.62E-06,TSC22D3
ENSG00000007866,552.2967634,-0.682608133,0.137510049,8.95E-08,1.71E-06,TEAD3
ENSG00000135074,920.6436611,-0.523265375,0.103604385,8.97E-08,1.72E-06,ADAM19
ENSG00000124313,398.3263339,-0.66049323,0.132851914,9.13E-08,1.74E-06,IQSEC2
ENSG00000157379,610.9450801,-0.652676913,0.131215632,9.13E-08,1.74E-06,DHRS1
ENSG00000035499,2069.582307,0.478941436,0.094316379,9.18E-08,1.75E-06,DEPDC1B
ENSG00000129354,610.320355,0.872253203,0.178456238,9.42E-08,1.79E-06,AP1M2
ENSG00000283189,67.82468534,-1.778964036,0.37266935,9.42E-08,1.79E-06,
ENSG00000289316,191.7754649,-1.077642419,0.222844569,9.47E-08,1.80E-06,
ENSG00000165959,1835.510125,0.483517595,0.095814675,1.07E-07,2.03E-06,CLMN
ENSG00000103495,3630.737469,0.440265005,0.086756474,1.08E-07,2.04E-06,MAZ
ENSG00000107816,818.7123028,-0.513889401,0.102330499,1.08E-07,2.04E-06,LZTS2
ENSG00000127418,770.6232192,-0.59448662,0.119563285,1.08E-07,2.04E-06,FGFRL1
ENSG00000171262,1405.06236,0.455687543,0.090019564,1.09E-07,2.07E-06,FAM98B
ENSG00000183092,65.57468569,-1.515307748,0.318183476,1.12E-07,2.12E-06,BEGAIN
ENSG00000225733,5010.296994,0.410418728,0.080633598,1.13E-07,2.13E-06,FGD5-AS1
ENSG00000132026,47.70463873,-1.943244652,0.409676174,1.14E-07,2.14E-06,RTBDN
ENSG00000186522,4058.739135,0.395493958,0.077581491,1.14E-07,2.16E-06,SEPTIN10
ENSG00000004059,3277.004598,0.384196216,0.075279288,1.16E-07,2.18E-06,ARF5
ENSG00000164574,2088.149777,0.563912686,0.113305419,1.16E-07,2.18E-06,GALNT10
ENSG00000174099,2210.020748,0.385686182,0.075604418,1.17E-07,2.19E-06,MSRB3
ENSG00000128805,121.0833059,-1.274695077,0.267523236,1.18E-07,2.22E-06,ARHGAP22
ENSG00000132563,482.5264964,-0.644321578,0.130772532,1.19E-07,2.24E-06,REEP2
ENSG00000184897,2151.25414,0.493921659,0.098503392,1.21E-07,2.28E-06,H1-10
ENSG00000112183,122.3563238,-1.237910045,0.260122946,1.25E-07,2.35E-06,RBM24
ENSG00000171246,1748.726621,-0.662604626,0.135120092,1.28E-07,2.39E-06,NPTX1
ENSG00000107263,5744.070284,0.404765852,0.0798632,1.29E-07,2.40E-06,RAPGEF1
ENSG00000156398,284.2568869,0.770019591,0.158388275,1.29E-07,2.41E-06,SFXN2
ENSG00000136244,4048.721082,-0.445114306,0.088775831,1.29E-07,2.41E-06,IL6
ENSG00000089723,206.1341089,-0.834105597,0.172475107,1.30E-07,2.41E-06,OTUB2
ENSG00000131015,139.7297574,-1.052901519,0.220251281,1.31E-07,2.43E-06,ULBP2
ENSG00000166265,94.64216921,-1.29593939,0.273148068,1.33E-07,2.46E-06,CYYR1
ENSG00000146063,1699.894919,0.399903652,0.079029301,1.36E-07,2.53E-06,TRIM41
ENSG00000197081,5237.288521,-0.421475564,0.083598622,1.36E-07,2.53E-06,IGF2R
ENSG00000198162,1766.428123,0.48734107,0.097563463,1.39E-07,2.57E-06,MAN1A2
ENSG00000117245,145.0374366,-1.008813695,0.211276714,1.40E-07,2.59E-06,KIF17
ENSG00000108064,4150.844365,0.350212149,0.06872724,1.41E-07,2.60E-06,TFAM
ENSG00000167549,118.3359235,-1.097979293,0.23077632,1.41E-07,2.60E-06,CORO6
ENSG00000077684,1691.57871,0.499926943,0.100411308,1.43E-07,2.63E-06,JADE1
ENSG00000176834,700.0723666,0.51189941,0.102967524,1.43E-07,2.63E-06,VSIG10
ENSG00000184254,2378.37569,-0.455627479,0.091001415,1.43E-07,2.63E-06,ALDH1A3
ENSG00000262001,2441.463963,-0.410247862,0.081403464,1.44E-07,2.66E-06,DLGAP1-AS2
ENSG00000049246,746.0949778,0.573262534,0.1164708,1.51E-07,2.78E-06,PER3
ENSG00000100889,663.2524118,-0.662302192,0.136305688,1.60E-07,2.94E-06,PCK2
ENSG00000161249,2493.680966,0.384000009,0.076166187,1.62E-07,2.97E-06,DMKN
ENSG00000153879,1009.053645,-0.559501988,0.11390214,1.62E-07,2.97E-06,CEBPG
ENSG00000143674,701.6735995,0.639684885,0.131427961,1.66E-07,3.03E-06,MAP3K21
ENSG00000162407,201.3187637,-0.914973095,0.192132782,1.67E-07,3.05E-06,PLPP3
ENSG00000180773,879.2183336,0.525361199,0.106518766,1.67E-07,3.05E-06,SLC36A4
ENSG00000113387,7777.495123,0.348665555,0.068928699,1.71E-07,3.12E-06,SUB1
ENSG00000159921,1274.757188,0.503686726,0.10194128,1.71E-07,3.12E-06,GNE
ENSG00000170632,851.4313934,0.491723514,0.099360702,1.71E-07,3.12E-06,ARMC10
ENSG00000152558,18027.97169,0.337161236,0.066548227,1.72E-07,3.13E-06,TMEM123
ENSG00000105329,4166.37242,0.348911929,0.068999362,1.72E-07,3.13E-06,TGFB1
ENSG00000088356,974.9812983,-0.537699303,0.109469556,1.74E-07,3.16E-06,PDRG1
ENSG00000179111,46.77325038,-1.805934249,0.387987417,1.76E-07,3.20E-06,HES7
ENSG00000063601,1775.290226,0.518282027,0.105330555,1.81E-07,3.28E-06,MTMR1
ENSG00000084090,4447.857046,0.33965192,0.067296695,1.88E-07,3.41E-06,STARD7
ENSG00000159140,9370.5144,0.397445856,0.079423702,1.89E-07,3.42E-06,SON
ENSG00000076641,218.3172191,-0.978088384,0.207373093,1.91E-07,3.46E-06,PAG1
ENSG00000147010,1964.760461,-0.411438536,0.082575737,1.93E-07,3.49E-06,SH3KBP1
ENSG00000137962,24302.74784,0.343199816,0.068018105,1.94E-07,3.49E-06,ARHGAP29
ENSG00000143321,19378.02322,0.310753865,0.061095868,1.97E-07,3.55E-06,HDGF
ENSG00000253485,17.40442499,6.139778916,1.351348768,1.98E-07,3.56E-06,PCDHGA5
ENSG00000275832,4773.439626,0.484885538,0.098467962,1.99E-07,3.57E-06,ARHGAP23
ENSG00000101191,3808.081164,0.346961571,0.068969867,1.99E-07,3.58E-06,DIDO1
ENSG00000163683,99.59691161,-1.24164482,0.266711857,2.10E-07,3.76E-06,SMIM14
ENSG00000204386,1457.721576,-0.496212597,0.101363497,2.18E-07,3.90E-06,NEU1
ENSG00000093183,2541.6099,0.426477791,0.08618017,2.20E-07,3.94E-06,SEC22C
ENSG00000130340,6072.330295,0.388672322,0.078034089,2.20E-07,3.94E-06,SNX9
ENSG00000235437,643.3014414,-0.569491991,0.117566865,2.22E-07,3.98E-06,LINC01278
ENSG00000178585,2791.959605,0.421206082,0.085284618,2.35E-07,4.20E-06,CTNNBIP1
ENSG00000137776,4860.252205,0.362700021,0.072772746,2.37E-07,4.23E-06,SLTM
ENSG00000173546,28.45110629,-2.462766556,0.536796978,2.44E-07,4.35E-06,CSPG4
ENSG00000151748,1284.754616,-0.469098064,0.09588676,2.45E-07,4.35E-06,SAV1
ENSG00000174606,711.3115,0.521577685,0.10738524,2.46E-07,4.38E-06,ANGEL2
ENSG00000123444,859.3721078,0.525508107,0.108328043,2.52E-07,4.47E-06,KBTBD4
ENSG00000131711,6416.19469,-0.45421676,0.092799996,2.53E-07,4.49E-06,MAP1B
ENSG00000072210,2831.769955,0.48660827,0.099861054,2.57E-07,4.55E-06,ALDH3A2
ENSG00000175505,422.7601185,0.664849439,0.139680145,2.64E-07,4.68E-06,CLCF1
ENSG00000162105,1328.799934,0.504861523,0.104085063,2.70E-07,4.78E-06,SHANK2
ENSG00000257732,36.73434625,-2.343543294,0.514324461,2.71E-07,4.79E-06,
ENSG00000105404,717.8151063,-0.523751925,0.108365683,2.71E-07,4.79E-06,RABAC1
ENSG00000110422,2444.847325,0.493638294,0.101736895,2.78E-07,4.90E-06,HIPK3
ENSG00000073756,309.4667141,0.827142228,0.176531588,2.78E-07,4.91E-06,PTGS2
ENSG00000160888,2775.253564,0.528842084,0.109595788,2.79E-07,4.91E-06,IER2
ENSG00000123342,37.41734741,-2.000725785,0.439012023,2.80E-07,4.92E-06,MMP19
ENSG00000142459,429.9837599,-0.719178663,0.15236159,2.81E-07,4.94E-06,EVI5L
ENSG00000100557,316.0458655,0.72002432,0.15246175,2.81E-07,4.95E-06,CCDC198
ENSG00000121060,2816.353007,-0.39173639,0.07957246,2.83E-07,4.97E-06,TRIM25
ENSG00000152518,3262.036361,0.512585978,0.10592349,2.84E-07,4.98E-06,ZFP36L2
ENSG00000155367,136.0321832,-1.098508955,0.238334759,2.88E-07,5.05E-06,PPM1J
ENSG00000149926,65.06690818,-1.482826312,0.325049671,2.91E-07,5.08E-06,TLCD3B
ENSG00000035141,3526.864391,0.414059267,0.084510014,2.95E-07,5.16E-06,FAM136A
ENSG00000169184,1199.398566,0.494037074,0.102113494,2.97E-07,5.19E-06,MN1
ENSG00000160691,20954.97644,0.317562637,0.063809056,3.00E-07,5.23E-06,SHC1
ENSG00000196083,605.5156246,-0.583946519,0.122265454,3.00E-07,5.24E-06,IL1RAP
ENSG00000164638,622.8125472,-0.573329875,0.119915186,3.02E-07,5.25E-06,SLC29A4
ENSG00000105993,9983.27313,0.323921763,0.065234771,3.07E-07,5.35E-06,DNAJB6
ENSG00000187957,104.4926214,-1.180099508,0.257709385,3.09E-07,5.38E-06,DNER
ENSG00000177666,1273.338912,-0.470662724,0.097333359,3.23E-07,5.61E-06,PNPLA2
ENSG00000110063,810.2029327,0.535111181,0.111702095,3.29E-07,5.71E-06,DCPS
ENSG00000149547,4069.087944,0.38113485,0.077718567,3.30E-07,5.72E-06,EI24
ENSG00000176463,462.7791296,-0.642994743,0.136199202,3.32E-07,5.75E-06,SLCO3A1
ENSG00000068366,1763.488643,0.438675451,0.090365537,3.37E-07,5.84E-06,ACSL4
ENSG00000146731,22190.45696,0.295943929,0.060200543,3.38E-07,5.84E-06,CCT6A
ENSG00000127589,638.8239284,0.518975816,0.108244099,3.39E-07,5.86E-06,TUBBP1
ENSG00000117394,2769.776269,0.444129578,0.091734431,3.53E-07,6.08E-06,SLC2A1
ENSG00000166924,136.999591,-0.979785036,0.21365508,3.62E-07,6.24E-06,NYAP1
ENSG00000135549,75.10325467,-1.346572527,0.297374828,3.63E-07,6.25E-06,PKIB
ENSG00000122884,803.0492281,-0.512946947,0.107265176,3.63E-07,6.25E-06,P4HA1
ENSG00000237187,52.68973213,-1.546565246,0.342591495,3.66E-07,6.29E-06,NR2F1-AS1
ENSG00000182606,1568.02245,-0.511191297,0.106966733,3.69E-07,6.34E-06,TRAK1
ENSG00000110723,168.4491059,-1.036633642,0.227161967,3.75E-07,6.44E-06,EXPH5
ENSG00000099625,276.0178613,-0.815757138,0.176629402,3.81E-07,6.53E-06,CBARP
ENSG00000163393,140.7106143,-1.14466097,0.252290545,3.81E-07,6.53E-06,SLC22A15
ENSG00000166394,17.542663,-4.62906035,0.96684291,3.82E-07,6.54E-06,CYB5R2
ENSG00000169247,77.75124841,-1.635653714,0.364763884,3.88E-07,6.64E-06,SH3TC2
ENSG00000225339,1043.827434,0.4876696,0.101869905,3.92E-07,6.69E-06,
ENSG00000168334,12.60166636,-7.387241908,2.734684937,3.96E-07,6.75E-06,XIRP1
ENSG00000169047,712.7337632,-0.515683778,0.108345294,4.02E-07,6.85E-06,IRS1
ENSG00000250742,204.7771755,-0.855910235,0.186375916,4.06E-07,6.91E-06,LINC02381
ENSG00000185338,185.5571547,0.877560924,0.191492025,4.21E-07,7.16E-06,SOCS1
ENSG00000102879,314.9963516,-0.695715787,0.149854539,4.30E-07,7.30E-06,CORO1A
ENSG00000196924,51234.6702,0.327939865,0.06694625,4.35E-07,7.40E-06,FLNA
ENSG00000177426,2389.045308,0.37651314,0.077589748,4.37E-07,7.41E-06,TGIF1
ENSG00000240065,588.7978509,-0.565388766,0.120094646,4.43E-07,7.51E-06,PSMB9
ENSG00000162433,2262.243375,-0.360576145,0.074205809,4.46E-07,7.54E-06,AK4
ENSG00000170175,3650.248975,0.485450284,0.102099926,4.46E-07,7.54E-06,CHRNB1
ENSG00000173457,2630.356555,0.432668533,0.090146977,4.46E-07,7.54E-06,PPP1R14B
ENSG00000128524,1437.73124,-0.565844261,0.120334136,4.50E-07,7.61E-06,ATP6V1F
ENSG00000042062,62.57925642,1.519081948,0.339622626,4.51E-07,7.62E-06,RIPOR3
ENSG00000176915,5681.014046,0.330473502,0.067709552,4.60E-07,7.75E-06,ANKLE2
ENSG00000261150,62.33985826,-1.606248701,0.360604991,4.60E-07,7.75E-06,EPPK1
ENSG00000103876,300.6012651,-0.692591576,0.149654655,4.63E-07,7.78E-06,FAH
ENSG00000138600,2109.374782,0.438615334,0.091542448,4.63E-07,7.78E-06,SPPL2A
ENSG00000198931,1545.608198,0.50463124,0.10645245,4.64E-07,7.79E-06,APRT
ENSG00000099326,559.6411269,0.535864931,0.113550788,4.65E-07,7.80E-06,MZF1
ENSG00000185262,633.0197887,-0.521734181,0.110412996,4.65E-07,7.80E-06,UBALD2
ENSG00000087152,2459.496429,0.40001048,0.0830573,4.76E-07,7.98E-06,ATXN7L3
ENSG00000213639,4699.126264,0.391016639,0.08110425,4.81E-07,8.05E-06,PPP1CB
ENSG00000011638,194.920619,-0.874347701,0.192263554,4.89E-07,8.16E-06,LDAF1
ENSG00000117335,5794.312018,0.344804843,0.070971743,4.88E-07,8.16E-06,CD46
ENSG00000139990,1271.559838,-0.442987849,0.09278285,4.88E-07,8.16E-06,DCAF5
ENSG00000168385,18401.17698,0.324134658,0.066513634,4.92E-07,8.20E-06,SEPTIN2
ENSG00000160360,662.1892097,-0.502274168,0.106276487,4.97E-07,8.27E-06,GPSM1
ENSG00000156273,759.0533918,-0.482849663,0.101870153,4.98E-07,8.29E-06,BACH1
ENSG00000131876,2825.341002,0.357661295,0.073878294,5.01E-07,8.33E-06,SNRPA1
ENSG00000119673,941.8052284,0.454324722,0.095481301,5.09E-07,8.46E-06,ACOT2
ENSG00000197448,1930.097978,-0.381695915,0.07927373,5.10E-07,8.46E-06,GSTK1
ENSG00000136450,9003.215567,0.316458135,0.06496792,5.13E-07,8.50E-06,SRSF1
ENSG00000277161,377.873527,0.620811592,0.133737638,5.23E-07,8.67E-06,PIGW
ENSG00000118363,2863.767602,0.354173345,0.07324809,5.25E-07,8.68E-06,SPCS2
ENSG00000108370,393.3916726,-0.803430028,0.176417437,5.30E-07,8.77E-06,RGS9
ENSG00000175115,3596.170993,-0.376316112,0.078251052,5.37E-07,8.87E-06,PACS1
ENSG00000161647,346.7183499,0.683445227,0.148555478,5.45E-07,9.00E-06,MPP3
ENSG00000163961,1043.260559,0.441098163,0.092711439,5.45E-07,9.00E-06,RNF168
ENSG00000223802,93.82599751,-1.204844736,0.270479033,5.46E-07,9.00E-06,CERS1
ENSG00000198668,10660.38943,0.305910514,0.062847096,5.47E-07,9.01E-06,CALM1
ENSG00000156265,62.90880369,-1.497916935,0.338790374,5.53E-07,9.09E-06,MAP3K7CL
ENSG00000105486,2565.286098,0.394015752,0.082318726,5.66E-07,9.30E-06,LIG1
ENSG00000109321,56.66002556,-1.657366032,0.376421902,5.67E-07,9.30E-06,AREG
ENSG00000155115,1436.701068,0.492163226,0.104664933,5.66E-07,9.30E-06,GTF3C6
ENSG00000117408,814.3946696,-0.514758028,0.109858978,5.77E-07,9.46E-06,IPO13
ENSG00000111877,310.9360639,0.769134723,0.16899877,5.82E-07,9.54E-06,MCM9
ENSG00000186615,86.0683137,-1.179268975,0.265372692,5.88E-07,9.63E-06,KTN1-AS1
ENSG00000173085,467.4097198,0.595019119,0.128516428,6.01E-07,9.82E-06,COQ2
ENSG00000143891,243.5111745,-0.771346988,0.169939534,6.02E-07,9.83E-06,GALM
ENSG00000100403,11280.6382,0.506391224,0.108087196,6.05E-07,9.87E-06,ZC3H7B
ENSG00000267750,105.1472579,-1.177145811,0.265452463,6.09E-07,9.94E-06,RUNDC3A-AS1
ENSG00000134955,55.90966849,-1.522318079,0.34615517,6.17E-07,1.01E-05,SLC37A2
ENSG00000010310,20.03854191,-2.841149182,0.641706517,6.26E-07,1.02E-05,GIPR
ENSG00000039523,4171.630445,-0.389526572,0.081732666,6.29E-07,1.02E-05,RIPOR1
ENSG00000166224,2517.424108,0.45169779,0.095757977,6.31E-07,1.03E-05,SGPL1
ENSG00000154920,645.0796697,-0.569000897,0.122939735,6.41E-07,1.04E-05,EME1
ENSG00000063438,539.3505459,-0.600907711,0.130432923,6.46E-07,1.05E-05,AHRR
ENSG00000135414,836.9433572,-0.502747065,0.107679334,6.53E-07,1.06E-05,GDF11
ENSG00000112378,2488.974306,-0.35193346,0.073517408,6.62E-07,1.07E-05,PERP
ENSG00000182934,4724.768132,0.361665659,0.075647101,6.69E-07,1.08E-05,SRPRA
ENSG00000264112,869.9466536,0.512553738,0.110092695,6.83E-07,1.10E-05,
ENSG00000178878,114.168213,-1.064789901,0.240573587,6.94E-07,1.12E-05,APOLD1
ENSG00000149043,38.47824023,2.100787495,0.482125402,6.96E-07,1.12E-05,SYT8
ENSG00000198700,6544.616109,0.324815759,0.067663605,7.05E-07,1.14E-05,IPO9
ENSG00000105339,2739.305113,0.352846365,0.07386973,7.07E-07,1.14E-05,DENND3
ENSG00000184939,540.7861132,-0.596246179,0.129947506,7.17E-07,1.15E-05,ZFP90
ENSG00000126822,1659.012617,-0.452650678,0.096647136,7.27E-07,1.17E-05,PLEKHG3
ENSG00000205339,6491.125253,0.339292367,0.070930209,7.37E-07,1.18E-05,IPO7
ENSG00000116852,64.8131381,-1.404035275,0.321369849,7.39E-07,1.19E-05,KIF21B
ENSG00000100092,591.9343582,-0.569578088,0.123974434,7.51E-07,1.20E-05,SH3BP1
ENSG00000184922,389.8580186,-0.627498143,0.137645987,7.55E-07,1.21E-05,FMNL1
ENSG00000129055,1092.836068,-0.577907477,0.126008096,7.59E-07,1.21E-05,ANAPC13
ENSG00000146143,1125.203982,-0.554530907,0.120536565,7.60E-07,1.22E-05,PRIM2
ENSG00000100031,21.85087302,-2.851253462,0.652594656,7.63E-07,1.22E-05,GGT1
ENSG00000144579,1883.707947,0.44632441,0.095350082,7.69E-07,1.23E-05,CTDSP1
ENSG00000124160,1120.353985,0.467109018,0.100202275,7.77E-07,1.24E-05,NCOA5
ENSG00000144488,39.62550987,-1.842589001,0.425703175,7.93E-07,1.26E-05,ESPNL
ENSG00000271856,10.20269299,-7.021666871,2.673407949,8.03E-07,1.28E-05,LINC01215
ENSG00000140511,62.16192661,-1.435001849,0.330252467,8.05E-07,1.28E-05,HAPLN3
ENSG00000106089,356.2145438,-0.662026378,0.146237319,8.05E-07,1.28E-05,STX1A
ENSG00000073331,32.65223773,-2.074692404,0.480424345,8.18E-07,1.30E-05,ALPK1
ENSG00000136381,1224.64678,0.486639421,0.104949615,8.18E-07,1.30E-05,IREB2
ENSG00000142733,1059.459989,0.467693419,0.100684186,8.42E-07,1.33E-05,MAP3K6
ENSG00000008735,909.5034296,-0.538881295,0.117457674,8.48E-07,1.34E-05,MAPK8IP2
ENSG00000197046,444.0584524,-0.691137344,0.153608239,8.51E-07,1.35E-05,SIGLEC15
ENSG00000254986,2087.12837,0.364625541,0.077114101,8.53E-07,1.35E-05,DPP3
ENSG00000184992,1157.097355,0.424332529,0.090790002,8.66E-07,1.37E-05,BRI3BP
ENSG00000049759,7346.384972,-0.546425757,0.1193557,8.68E-07,1.37E-05,NEDD4L
ENSG00000123989,561.8216028,-0.566302615,0.124107736,8.78E-07,1.39E-05,CHPF
ENSG00000005889,619.7912834,0.518781403,0.112850277,8.85E-07,1.39E-05,ZFX
ENSG00000198933,305.0904405,-0.679936196,0.151184071,8.85E-07,1.39E-05,TBKBP1
ENSG00000078061,2089.129521,0.390055494,0.083028521,8.87E-07,1.40E-05,ARAF
ENSG00000122783,1152.462335,0.414048149,0.088516501,8.88E-07,1.40E-05,CYREN
ENSG00000126457,8104.627439,0.347312888,0.073245926,8.90E-07,1.40E-05,PRMT1
ENSG00000160201,4464.358082,0.334974683,0.070613733,8.89E-07,1.40E-05,U2AF1
ENSG00000167996,50220.6969,-0.413353785,0.088615533,9.10E-07,1.43E-05,FTH1
